"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0557304499453929 0.0657206312468974 0.0608818101847205 0.0609549009757339 0.06 50000 0.9995 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00825203240885989 0.0119681059510174 0.0100695944857814 0.0100864977012687 0.01 50000 0.9995 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.651593198624599 0.758835030449499 0.702171974851516 0.702544823460045 0.7 50000 0.9995 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672612910198437 0.756006164019227 0.714997440357149 0.714851946572289 0.7 50000 0.9995 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.678041813772201 0.791694096929867 0.730156575409009 0.731552447669375 0.7 50000 0.9995 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.678372644610142 0.760176231296071 0.718600225929902 0.71893000409448 0.7 50000 0.9995 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99844644018539 0.999999522544983 0.999311178720971 0.999263469972409 0.9995 50000 0.9995 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99860650467895 0.999999912807713 0.999516624196955 0.999429391458216 0.9995 50000 0.9995 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998493087342666 0.999999492036911 0.999301186172037 0.999261229636823 0.9995 50000 0.9995 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998448013374942 0.999999768421311 0.999410327027881 0.999333461711865 0.9995 50000 0.9995 "30+/100-"
"v.efficacy" "v.efficacy" 0.503336179982126 0.670148950710177 0.587062128750734 0.587245995282077 0.6 50000 0.9995 "30+/100-"
