"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0579690226221221 0.0608607078641918 0.0594708306537269 0.0594570063113603 0.06
"Low prevalence pop" "Low prevalence pop" 0.00930012113037081 0.0105590945246303 0.00994784961948629 0.00995352056112728 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.825886433635587 0.877140030995369 0.851904852127899 0.852101657569499 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.841469581930597 0.864962197164577 0.852977162913341 0.8530019608495 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.835553031163003 0.889839675423571 0.862865802245322 0.862885620106057 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.834059943414467 0.857883764102532 0.846311281302338 0.846316519656597 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998535515381037 0.999079633895398 0.998815101768007 0.998810886554627 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998843785397713 0.999537156879851 0.99918200267164 0.999178588474937 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998707664854537 0.999212096996629 0.998964426952498 0.998964279131739 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998476600735691 0.999166363352003 0.998814892968547 0.998809715040369 0.999
"v.efficacy" "v.efficacy" 0.274825712207722 0.310667140789239 0.292572553333284 0.292890523934571 0.3
