"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.052061646099469 0.0618494317439469 0.0570606444958871 0.0569985228325685 0.06 50000 0.9999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00747855679330909 0.0110387037361793 0.00922431348179592 0.00925620296218144 0.01 50000 0.9999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.687086947545182 0.77609389974377 0.731211014020804 0.731695969195382 0.7 50000 0.9999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.662622960451098 0.740363221319971 0.703960576415829 0.703978128503283 0.7 50000 0.9999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.686122492141881 0.769725504270303 0.728340567153967 0.727750544067398 0.7 50000 0.9999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.62611036411801 0.701801680020139 0.662599849478369 0.662903864894896 0.7 50000 0.9999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998978895092698 0.999999949501944 0.999601113994085 0.99955380504466 0.9999 50000 0.9999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998641784996889 0.9999998312338 0.999497012848401 0.999423793685952 0.9999 50000 0.9999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998772077122303 0.999999990913666 0.999461128178426 0.999418803306319 0.9999 50000 0.9999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998596589546363 0.999998728245172 0.999453370560165 0.999389332368068 0.9999 50000 0.9999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.50883074456397 0.676938337054483 0.591730072589381 0.593848059736169 0.6 50000 0.9999 "300+/1000-"
