"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.053615577246502 0.0627661950848801 0.0582586692331558 0.0582449769767347 0.06 60000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00889691367764751 0.0128232533139951 0.0108185360932586 0.0108465542284444 0.01 60000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.662288994567715 0.750640148111609 0.708089102265949 0.708135492651318 0.7 60000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.653826586224065 0.73433863128966 0.69369630934994 0.693974739318774 0.7 60000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.631623011928936 0.717280502815655 0.676280717068278 0.676259885701857 0.7 60000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679408751396675 0.750052459322091 0.714816462232829 0.715167818479623 0.7 60000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998903951680191 0.999999670225342 0.999602522232486 0.999541623100252 0.9992 60000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998633263427438 0.999999965119655 0.999517205706906 0.999441758459437 0.9992 60000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998182998823641 0.999858223460545 0.999034400820065 0.999018135648557 0.9992 60000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997567873866648 0.99986749092846 0.998699911345496 0.998669738251921 0.9992 60000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.536945504322851 0.702310845436137 0.617843544095181 0.618711831464623 0.6 60000 0.9992 "300+/1000-"
