"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0577890970697008 0.0614530199414555 0.0595628231404147 0.0595817060652092 0.06
"Low prevalence pop" "Low prevalence pop" 0.00903027787994718 0.0107814240522548 0.00987610770259775 0.00988513782843238 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.681513906894046 0.747200521611037 0.715701252695066 0.715928990158631 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672895751862898 0.706238375535535 0.689070620664081 0.689157543517742 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.680478445775497 0.748041008927561 0.713502120036906 0.714029643219801 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.680356522002391 0.713925051880414 0.696342000954068 0.69643118042992 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998388497278211 0.998986472508076 0.998685816103062 0.998682468003459 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998407338961081 0.99928365185227 0.998825323493816 0.998824635520999 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998372639833846 0.998987556277776 0.998673560207137 0.998670545756201 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998248612375757 0.999155207428099 0.998698163503958 0.998693885099243 0.9987
"v.efficacy" "v.efficacy" 0.268745772716442 0.311527422429158 0.28968976284067 0.289847539626029 0.3
