"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0532940456271144 0.065336903856801 0.0590749817953171 0.0590857135078759 0.06
"Low prevalence pop" "Low prevalence pop" 0.00823588500654049 0.0132765232661581 0.0107304065407806 0.0107572482631566 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.611959171772377 0.747017540748566 0.678604915047537 0.679297334927499 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.636673610909249 0.742577164932366 0.690088617000801 0.690696159322231 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.638021979394482 0.776823601997608 0.703687600156193 0.704396701246098 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.632169224234107 0.741691707779534 0.686447074031813 0.687180145447935 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997874928720863 0.999977653654384 0.99895776820837 0.998914803794277 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997013956529757 0.999921081033029 0.998486927554484 0.998441924398416 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997861580828622 0.999971990969728 0.998941883812476 0.998899100917474 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997569652295435 0.999988142065074 0.99890328573348 0.998826638266148 0.999
"v.efficacy" "v.efficacy" 0.521969421966205 0.735908199352469 0.618439473661538 0.619973068105238 0.6
