"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0534954358921339 0.0744476623506021 0.0630154828592726 0.063361526592675 0.06
"Low prevalence pop" "Low prevalence pop" 0.0076007140667155 0.0177197227306157 0.0120777566915476 0.0123783741312639 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.483249365811018 0.688034556684321 0.5803701170527 0.582476620977402 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.404326070036454 0.538010149864927 0.473964855605071 0.474970142217349 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.416303452847071 0.583118124095314 0.498745851204924 0.499606300764722 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.391969082361588 0.523528711651322 0.457450184490028 0.457339204616882 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.9972857830983 1.00004642240407 0.998664621586594 0.998661753672172 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99724868506723 1.00122096026909 0.999191590693685 0.999238869581251 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.996984533961941 0.999661391764528 0.998356649189409 0.998344845655332 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996906735367822 1.00064225407594 0.998751762105757 0.998765456049247 0.999
"v.efficacy" "v.efficacy" 0.349444140597318 0.604223933268983 0.474694901753271 0.4767933894973 0.6
