"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0539513733624902 0.0617764266188378 0.0581458192557112 0.0581260027187867 0.06
"Low prevalence pop" "Low prevalence pop" 0.00901552542792903 0.0120584553406102 0.0105227187125802 0.0105502024080733 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.697674894691514 0.784527177339449 0.740431274443805 0.741063994120358 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660542626659323 0.72578369193298 0.693927514280295 0.694317888194033 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.680253260898419 0.764605792225198 0.718657164388139 0.719517001327202 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.653249604474314 0.721864137740569 0.68806566111422 0.688132325872149 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999053174532321 0.999999921508019 0.999605905034971 0.999566756316014 0.9997
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998603472638784 0.999999983755991 0.999419005126866 0.999358350539829 0.9997
"SpStd vaccine pop" "SpStd vaccine pop" 0.999111989480935 0.999999923424584 0.999639823654328 0.999596604543267 0.9997
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998898662559518 0.99999976601709 0.999616192476338 0.999552282191321 0.9997
"v.efficacy" "v.efficacy" 0.467582386638416 0.586450249429993 0.524546549671126 0.525477189120844 0.6
