"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0549599801830947 0.0634169374940787 0.0590396877465356 0.0591086844307839 0.06 80000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00872155836925775 0.0122073306235637 0.0103712623630249 0.0103988065064771 0.01 80000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.662558262603642 0.760317133500594 0.713216452868757 0.713276587215696 0.7 80000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.671933158556387 0.741369704877045 0.706847692683999 0.707401695065829 0.7 80000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.681687192367651 0.770850791119809 0.722399014911458 0.723061066256846 0.7 80000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.672113002201233 0.749987048923524 0.709417359126788 0.709824181918808 0.7 80000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998846432515539 0.999998202805228 0.999497308356493 0.999460340559335 0.9994 80000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99792739109266 0.999910335719783 0.998914880413539 0.998889924627813 0.9994 80000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99848342842684 0.999981740138797 0.999209799481965 0.999190410710623 0.9994 80000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998624595058987 0.999999268475422 0.999453479565389 0.999391257689643 0.9994 80000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.519457617984672 0.66024870770006 0.588610708150665 0.588809960604855 0.6 80000 0.9994 "30+/100-"
