"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0541562000706784 0.0653310668403317 0.0595856346351884 0.0596195081227631 0.06 30000 0.9995 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00761682901548664 0.0117628951062667 0.00957385323435781 0.00962274690910722 0.01 30000 0.9995 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.675346761260122 0.733250143636784 0.705294629331009 0.705152770483471 0.7 30000 0.9995 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.666136788397407 0.720772568616992 0.693798298961283 0.693745304200926 0.7 30000 0.9995 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.657074701133371 0.718190777464406 0.686815858556869 0.686722758290869 0.7 30000 0.9995 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.6681026700613 0.722852297311359 0.695291629961034 0.694907671570807 0.7 30000 0.9995 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99837277147365 0.999803032038814 0.999184611466647 0.999136385544008 0.9995 30000 0.9995 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999127344619054 0.999999855521507 0.999732868043579 0.999666196725381 0.9995 30000 0.9995 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999320867112544 0.999999813493728 0.999815186079342 0.999755233671222 0.9995 30000 0.9995 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999015084694521 0.999990564423713 0.999625479699864 0.999571400394018 0.9995 30000 0.9995 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.468562786552555 0.653544210827572 0.558263362620461 0.560550731726582 0.6 30000 0.9995 "1500+/5000-"
