"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0548074698114912 0.0775832379789345 0.06600384337918 0.0661005116657321 0.06
"Low prevalence pop" "Low prevalence pop" 0.0097361440395629 0.0211984620027618 0.0147411090479689 0.0150761407691451 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.655380488032507 0.864235049041609 0.770088620511844 0.767844799390335 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.673736251073218 0.844808473698787 0.766281679539416 0.764805606400445 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.678561087672533 0.913243503951372 0.796177654779308 0.795298459999411 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.742630382503616 0.946638222957829 0.84490474435764 0.845639655923454 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996416578871929 1.00195997422107 0.999406619791014 0.99933657593113 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993842556496134 1.00075061983645 0.997479009071413 0.997398891247299 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999193158372056 1.00339557187972 1.00122348871868 1.0012056212688 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998550498877875 1.00422013871172 1.00144828668981 1.00143618215117 0.999
"v.efficacy" "v.efficacy" 0.530197193951211 0.91789897654641 0.722404749104081 0.72656520472347 0.75
