"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.048610671747341 0.0671803127461697 0.0579420873745582 0.05806180977825 0.06
"Low prevalence pop" "Low prevalence pop" 0.00464783275145701 0.0109588758479821 0.00767207654853881 0.00777561714952778 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.611586580102705 0.864370628367849 0.72550391297432 0.72632127281198 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.638879378400215 0.798699236517721 0.714879806414567 0.715546750309568 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.584973529728632 0.820305341556952 0.698239934046751 0.701855228106901 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.699529589896054 0.862164428940416 0.782314633261946 0.782511385686341 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997004671187179 0.999990870123095 0.998790606649843 0.998643859620512 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996363378924721 0.999999375081037 0.998260345579702 0.99817745211235 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.996993547372464 0.99999777676196 0.998706590605688 0.998580926392222 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.99614457297809 0.999994988603909 0.998262933235822 0.998144952973826 0.999
"v.efficacy" "v.efficacy" 0.389668243136123 0.715052601934996 0.53779590894901 0.541487580195196 0.6
