"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0437297425519151 0.0714549706411798 0.056856977702413 0.0572314761689772 0.06
"Low prevalence pop" "Low prevalence pop" 0.00235065429133316 0.0124103862501846 0.00668322275718894 0.0070727131550285 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.48762771588887 1.25218251046587 0.81366498592114 0.847451454030245 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.546358439555375 0.78489861806561 0.665683812636151 0.665683012763165 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.487543959763291 0.979012009978589 0.73103249358171 0.738445958570858 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.582552957762463 0.832585063728093 0.701894488281806 0.704122681834734 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997413946839925 1.00048188024299 0.999201612415617 0.999077136069492 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993328010286222 0.999983602097288 0.997036770647096 0.996921531870264 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99526231341552 0.999779529548315 0.997839830230015 0.997702115724185 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.994349880398492 1.00077371794136 0.997649650799604 0.997586449196525 0.999
"v.efficacy" "v.efficacy" 0.0927426774206878 0.365098877076008 0.216521247031098 0.221802578212535 0.3
