"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0548601462398445 0.0630742044918861 0.0588523259456048 0.0588755058504355 0.06 70000 0.9999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00778568161228343 0.0108624303628541 0.0093181797927831 0.00933700783546184 0.01 70000 0.9999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.687345252711939 0.764840132198894 0.723515460147972 0.723901636890047 0.7 70000 0.9999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.674345275616114 0.737802623927856 0.706324208900428 0.706237338223542 0.7 70000 0.9999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663017562446227 0.733739040178317 0.697471269962528 0.697610569634006 0.7 70000 0.9999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.695451601653836 0.762898058315818 0.727562227239572 0.727943661939993 0.7 70000 0.9999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999529884968022 0.999999899696451 0.99985865467747 0.99981989653758 0.9999 70000 0.9999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998472954803397 0.99999977143379 0.999263865954319 0.999231781874469 0.9999 70000 0.9999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999008373330899 0.999999877012501 0.999575765533922 0.999542805411542 0.9999 70000 0.9999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99889752825304 0.999999984768004 0.999598793436896 0.999538545832434 0.9999 70000 0.9999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.523813932772443 0.657974527149742 0.592754044205599 0.593370667968511 0.6 70000 0.9999 "300+/1000-"
