"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0563368534860435 0.0650370030329979 0.060511461798251 0.0605585821706854 0.06 60000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.0072531507879029 0.0104887489781543 0.00886251276047772 0.00890085281347458 0.01 60000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.670615410892225 0.7552824081853 0.713582482563122 0.713918451762354 0.7 60000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.650480825132127 0.714800929810692 0.681427829519919 0.681795089620613 0.7 60000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.676997974940521 0.77223134051412 0.724669141373667 0.72468475300819 0.7 60000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.687464752934091 0.759784055539694 0.723711809230872 0.723501981891381 0.7 60000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997509606606505 0.999322270722176 0.998474632556872 0.998458228966271 0.9992 60000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997954485380121 0.999815174514232 0.99889342779684 0.998868006094737 0.9992 60000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998235770232855 0.99972720913294 0.998984055735396 0.998963142962967 0.9992 60000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999188182413586 0.999999952700599 0.99976130083867 0.999691789595639 0.9992 60000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.495729062011847 0.650387914689612 0.57050314508626 0.571894390681142 0.6 60000 0.9992 "300+/1000-"
