"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0568238976793687 0.0642025889445353 0.0603883403502146 0.0604015304573229 0.06
"Low prevalence pop" "Low prevalence pop" 0.00748985563898529 0.0105803537756722 0.00901528308356714 0.00904948375202227 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.683838193182342 0.778575248778946 0.729117126151418 0.72912881571516 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.692395963348239 0.763235035534924 0.730137015116125 0.72977804561823 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.630003578942027 0.721736099109925 0.672797448940637 0.67268186896341 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.672131912933498 0.738450019998365 0.704408477152781 0.704452468603514 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998296519379626 0.999809596294734 0.999050818926539 0.99904529401783 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998681866443345 1.00034816649159 0.999516190846613 0.999508601877237 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997882181591074 0.999389278277179 0.998625594863311 0.998622106090803 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997307898168231 0.999143873649914 0.998267266100598 0.99825451269907 0.999
"v.efficacy" "v.efficacy" 0.529332332001907 0.659521890036313 0.594777488199238 0.595890359625658 0.6
