"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.054943841715339 0.0645117088157468 0.0599327646776272 0.0599367097018215 0.06 50000 0.9992 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00853295653181222 0.0122804089628521 0.0102029954273363 0.0102419694914727 0.01 50000 0.9992 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.690044794719257 0.744789046490251 0.719703846260384 0.719641471011417 0.7 50000 0.9992 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675747448144404 0.724592283570225 0.700354081791416 0.700246997305387 0.7 50000 0.9992 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663840727887705 0.720410660406213 0.693173426318318 0.693106353637959 0.7 50000 0.9992 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664845998365392 0.719248573946402 0.690873221262135 0.690900707710093 0.7 50000 0.9992 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997604578988791 0.999113756867961 0.998396888455946 0.998376376966258 0.9992 50000 0.9992 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997756487033677 0.999678665739332 0.998744497781425 0.998720614947494 0.9992 50000 0.9992 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998640222532776 0.999879659924106 0.999336807027 0.999300802654182 0.9992 50000 0.9992 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998936522794405 0.999917090799728 0.999502615925201 0.999464509601966 0.9992 50000 0.9992 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.494977392743598 0.651903275936247 0.575860368227814 0.576880924416015 0.6 50000 0.9992 "1500+/5000-"
