"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0547760586493349 0.0646704485664129 0.0596806393196968 0.0597096516972091 0.06 60000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00843559282381741 0.0125255770876447 0.0103632781174966 0.0103785773864057 0.01 60000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.650271226489442 0.76797903129691 0.711912615133049 0.712155390225957 0.7 60000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663269042128738 0.744059693613893 0.704444519842032 0.704681264234019 0.7 60000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.662181452398648 0.788775519900213 0.721907926971952 0.723003405887331 0.7 60000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.664724531096683 0.758172053253877 0.710387297588641 0.711503002720846 0.7 60000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997111140648666 0.99923198878413 0.998269442673526 0.998237977488814 0.999 60000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997235711843229 0.999773486848607 0.998487260961908 0.998465506414552 0.999 60000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99812396017638 0.999887781944692 0.999046901055652 0.999020595485472 0.999 60000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998533165894616 0.999998872019449 0.999426287251252 0.999357942485692 0.999 60000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.461016480546698 0.632468877547609 0.543385932783051 0.544751487879426 0.6 60000 0.999 "30+/100-"
