"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0572663881700363 0.065296578566838 0.0609351757480811 0.0609739541498576 0.06 70000 0.9995 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00927635477690255 0.0125303072402367 0.0108357885851218 0.0108539202724011 0.01 70000 0.9995 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.673008399656195 0.759121646430778 0.716073165776209 0.715806057810682 0.7 70000 0.9995 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.672629910972974 0.733153036779198 0.701247227737194 0.701098160245054 0.7 70000 0.9995 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663532014935671 0.754804783084178 0.706118139269124 0.706028757215262 0.7 70000 0.9995 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679483426111414 0.741819372733091 0.711983310457332 0.712252009831573 0.7 70000 0.9995 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998075213196709 0.999737187023049 0.998939013284846 0.998913611373171 0.9995 70000 0.9995 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998354083264673 0.999821185439314 0.999150099172436 0.999113859441722 0.9995 70000 0.9995 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998557626581522 0.999929076040969 0.999275469909374 0.999252447339673 0.9995 70000 0.9995 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999085893938856 0.999999927632284 0.999708063001256 0.999641896433509 0.9995 70000 0.9995 "300+/1000-"
"v.efficacy" "v.efficacy" 0.463472799771878 0.598548824484546 0.531504137646541 0.532275251145592 0.6 70000 0.9995 "300+/1000-"
