"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0369359216868984 0.0637777486085685 0.0504413097001747 0.0505801156408038 0.06
"Low prevalence pop" "Low prevalence pop" 0.00488946702572744 0.0171522047819428 0.0104667595145884 0.0107912591952432 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.544860283050002 1.04021504492187 0.771873039712214 0.788902745704916 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.629868315569322 0.936375347728276 0.780741599676202 0.783695564707012 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.474698452015061 0.809213306200742 0.625057617422956 0.62821933675387 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.542791677205091 0.79525415959437 0.659245564032003 0.660858909503661 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99680048560018 1.00216722033815 0.99979184340377 0.99973903071198 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.995013746674852 1.00271993878637 0.998903164507376 0.9988561112532 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.993528445322043 1.00023287365851 0.997243717652853 0.997084256248182 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.993488406309551 1.00100492475876 0.997155165030068 0.997031541869518 0.9987
"v.efficacy" "v.efficacy" 0.322260055170687 0.853117886371269 0.55056635996487 0.563918276145719 0.6
