"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0582073249871619 0.0651291815179687 0.0616641256390293 0.0616495326143059 0.06 1e+05 0.9991 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00906471178141248 0.0118331359115999 0.0103405699368977 0.0103439234718583 0.01 1e+05 0.9991 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.694119298740096 0.745075209240012 0.719199193018108 0.719333733663302 0.7 1e+05 0.9991 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.658514669793536 0.700783560827715 0.679806684509827 0.679752282657811 0.7 1e+05 0.9991 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.678201245197802 0.729428274992473 0.703840924160115 0.70374007006759 0.7 1e+05 0.9991 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.693318885558082 0.740117135147947 0.716274217428116 0.716420096525251 0.7 1e+05 0.9991 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998513761012391 0.99954276622708 0.999053699364011 0.999042340202905 0.9991 1e+05 0.9991 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998107748306714 0.999528564663118 0.998857863051467 0.998832970487856 0.9991 1e+05 0.9991 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998767767741582 0.999734417225653 0.999278108675312 0.999266108741834 0.9991 1e+05 0.9991 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999184496556825 0.999999873993223 0.999718669290325 0.999666345499728 0.9991 1e+05 0.9991 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.515955471909544 0.625576481906182 0.571049557274669 0.571584012252502 0.6 1e+05 0.9991 "1500+/5000-"
