"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0545218411396764 0.0631892281344349 0.0588122331345237 0.0588163228831336 0.06
"Low prevalence pop" "Low prevalence pop" 0.00758985948773825 0.0109545549801957 0.00927443368895696 0.00929549118872805 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.656785758756799 0.750105580853425 0.704832590916488 0.70518386061482 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.683894782454776 0.756895297790313 0.721143376914571 0.721392159825238 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.682950327393853 0.790219017160524 0.735032784482966 0.734518836055067 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.684500896800791 0.766320149895489 0.724521450198602 0.724725009497285 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998186876539127 0.999759338029684 0.999002680021734 0.998984823879049 0.9998
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997846087948968 0.999890319377927 0.998838648258011 0.998828537954765 0.9998
"SpStd vaccine pop" "SpStd vaccine pop" 0.999028009672415 0.99999996674315 0.999636570079269 0.999583765276882 0.9998
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998539861516955 0.999999977198902 0.999388837972794 0.999328805459782 0.9998
"v.efficacy" "v.efficacy" 0.491538856776357 0.638160956931718 0.560651800402183 0.562451107915341 0.6
