"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0566287108593117 0.0647567079628273 0.0605669264506851 0.0605446503582363 0.06 80000 0.9993 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00818130770063042 0.0113762972731727 0.00969884870808244 0.00971615893411929 0.01 80000 0.9993 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.656340160482088 0.729824654391913 0.693202884913667 0.693301584664391 0.7 80000 0.9993 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682925065493077 0.749001428137219 0.715274336778419 0.715419131207026 0.7 80000 0.9993 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.651301939379998 0.732537423298541 0.695053595829371 0.695043902324439 0.7 80000 0.9993 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.681168064093342 0.744017415495078 0.71118799881016 0.711160138483409 0.7 80000 0.9993 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998788516514321 0.999997796273434 0.999410813745771 0.999379065040735 0.9993 80000 0.9993 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998176782529924 0.999768728261238 0.999014807568115 0.998990792597683 0.9993 80000 0.9993 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999303796325813 0.999999572955695 0.999763690001666 0.999719606943076 0.9993 80000 0.9993 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997923685403868 0.999797127685683 0.998900295080623 0.998890318825103 0.9993 80000 0.9993 "300+/1000-"
"v.efficacy" "v.efficacy" 0.523006170812579 0.65734167010368 0.586736492961818 0.587705509240942 0.6 80000 0.9993 "300+/1000-"
