"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0521620216617758 0.0636080907273 0.0578548983535103 0.0578596037291429 0.06
"Low prevalence pop" "Low prevalence pop" 0.00778124041676479 0.0124308980969909 0.00988640981023245 0.00992599232690134 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.667111041758237 0.725912993895875 0.697838051544173 0.697680344911399 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.697114837168721 0.751393180181377 0.725386950271743 0.72541576411328 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.655991902760578 0.716315475685198 0.687755453015576 0.68755078702236 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.654046678105684 0.710540349876066 0.682071848010558 0.682124625741397 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998549451794313 0.9999995587602 0.999360253635147 0.999315107384229 0.9991
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998624509875695 0.999999978889442 0.999537182745246 0.999454329033105 0.9991
"SpStd vaccine pop" "SpStd vaccine pop" 0.998501081132369 0.999745419332478 0.999211112934708 0.999175774495169 0.9991
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998036546646538 0.999658117295121 0.998937906198902 0.998900509284626 0.9991
"v.efficacy" "v.efficacy" 0.470780854553191 0.671567958188844 0.577427043339593 0.578983541398596 0.6
