"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0579740392699606 0.0662139952310531 0.0619638330994849 0.0619413599582466 0.06 70000 0.9995 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00930961181601717 0.0126512943940397 0.0109514339561886 0.0109734516877571 0.01 70000 0.9995 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.65910365364354 0.775719632591466 0.715519724643725 0.715960225444197 0.7 70000 0.9995 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.674410263245347 0.744961534053146 0.712639810666501 0.712580066983662 0.7 70000 0.9995 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.639804140845137 0.747274343077011 0.693155279002042 0.693746406731213 0.7 70000 0.9995 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.6633350699085 0.727744222306684 0.696869441771641 0.696855373969264 0.7 70000 0.9995 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998124683556355 0.999843620344479 0.998990725134699 0.998973718598956 0.9995 70000 0.9995 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999123452924085 0.999999765244539 0.999745566705158 0.999678763284335 0.9995 70000 0.9995 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998130464726261 0.999866198471101 0.999039051075357 0.99901582835174 0.9995 70000 0.9995 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998781281333316 0.999999707526416 0.999547873023068 0.999478042239923 0.9995 70000 0.9995 "30+/100-"
"v.efficacy" "v.efficacy" 0.455263746292519 0.602915834868878 0.522211441775518 0.523470591544106 0.6 70000 0.9995 "30+/100-"
