"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0546409151916811 0.0610777984078113 0.0578161942812239 0.0578191061329165 0.06 1e+05 0.9994 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00767492024848694 0.0102401464964493 0.00894163871439694 0.00894982703574484 0.01 1e+05 0.9994 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.689957486017248 0.740620601344743 0.715860104891198 0.715707814021273 0.7 1e+05 0.9994 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.704260673172787 0.749694792179526 0.728199341762525 0.727992240232621 0.7 1e+05 0.9994 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.709103866819798 0.760715834581357 0.734219829383714 0.734269992546193 0.7 1e+05 0.9994 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.678575016261019 0.723102041557952 0.70005069278028 0.699889475515531 0.7 1e+05 0.9994 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998598989206571 0.999702263963225 0.999173271116083 0.999168975140169 0.9994 1e+05 0.9994 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998607859061943 0.999745960738609 0.999226496688616 0.99920608018384 0.9994 1e+05 0.9994 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998684349146625 0.999672297957077 0.999191360973288 0.999179407852863 0.9994 1e+05 0.9994 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998133569468465 0.999461027565852 0.998808244003694 0.998792662817107 0.9994 1e+05 0.9994 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.525752504739215 0.639474826170994 0.580894670788529 0.580994541665372 0.6 1e+05 0.9994 "1500+/5000-"
