"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0551820087229071 0.0645578416648218 0.0600504634357776 0.0600352179274391 0.06 60000 0.9994 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00712172620000176 0.0104148443363416 0.00874227050468689 0.00877239816594451 0.01 60000 0.9994 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.650287607659098 0.75966970999439 0.704458351805194 0.704908473520902 0.7 60000 0.9994 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.645371546314601 0.715379509528026 0.682220906830033 0.682158606394494 0.7 60000 0.9994 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.664067548451979 0.779656812771303 0.718455671051467 0.718801947879613 0.7 60000 0.9994 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.680567130669222 0.767008981865469 0.722699496293777 0.722658459286834 0.7 60000 0.9994 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997457319362646 0.999365151838226 0.998489036214241 0.998462560931271 0.9994 60000 0.9994 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997792993142265 0.999857787395536 0.998834204671569 0.998818314440193 0.9994 60000 0.9994 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998387462843893 0.99997689473971 0.999195227455717 0.999158261991213 0.9994 60000 0.9994 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99922250923736 0.999999972133954 0.999792180150652 0.9997231524839 0.9994 60000 0.9994 "30+/100-"
"v.efficacy" "v.efficacy" 0.500437996160593 0.670562723166508 0.582024739256912 0.582454872787893 0.6 60000 0.9994 "30+/100-"
