"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0465564256439141 0.0588742297154483 0.0527019624554608 0.052720966065468 0.06 30000 0.9999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00755247715710201 0.012035994295161 0.00986308741619286 0.00988156948924183 0.01 30000 0.9999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.661647611991406 0.791378884767262 0.726577259892178 0.726679279129585 0.7 30000 0.9999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.639435433276216 0.760947203652168 0.695692866549467 0.697310522216005 0.7 30000 0.9999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669832310652859 0.81390990474799 0.742677693684247 0.743722593799035 0.7 30000 0.9999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.654156059737795 0.760509746490339 0.708769032738322 0.708275841998552 0.7 30000 0.9999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998209016999828 0.999999778967998 0.999264745342225 0.999192217348594 0.9999 30000 0.9999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998731552857056 0.999999900267475 0.999611249816645 0.999516639045228 0.9999 30000 0.9999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998939846212095 0.999999952966724 0.999686084182628 0.999600962437689 0.9999 30000 0.9999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997708929141661 0.999999576815732 0.999120729475818 0.99900902928952 0.9999 30000 0.9999 "30+/100-"
"v.efficacy" "v.efficacy" 0.513509414387084 0.741459050241147 0.626398071640656 0.628503475662957 0.6 30000 0.9999 "30+/100-"
