"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0544481702071673 0.0632292159614387 0.0588692092479718 0.0588936621313366 0.06 60000 0.9996 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00806186598324616 0.0113694307739391 0.00967633622968115 0.00969686827425721 0.01 60000 0.9996 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.670110565938818 0.769138675190944 0.7167894844985 0.717436194984488 0.7 60000 0.9996 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.681622897672646 0.751820487405701 0.717133787341043 0.716896392513592 0.7 60000 0.9996 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.667940127895383 0.782975549405974 0.720329204665061 0.72081260162569 0.7 60000 0.9996 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.672236658962109 0.755188999963004 0.712614913751345 0.712709224541404 0.7 60000 0.9996 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998210664949842 0.999926273155825 0.999083120029508 0.999053173821228 0.9996 60000 0.9996 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998304429566915 0.99999996772847 0.999279795845422 0.999220675853237 0.9996 60000 0.9996 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99905994863586 0.999999868864747 0.99965699186625 0.999609504776172 0.9996 60000 0.9996 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999079147204176 0.999999999160601 0.999705953303469 0.999639089644832 0.9996 60000 0.9996 "30+/100-"
"v.efficacy" "v.efficacy" 0.479497802935412 0.632610844013068 0.553408629455686 0.554699155557268 0.6 60000 0.9996 "30+/100-"
