"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0570543246911155 0.0636660308112849 0.0601671507290668 0.0601817692078125 0.06 90000 0.9998 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00846485666207857 0.0108165419500753 0.00961682297263053 0.00963219115130174 0.01 90000 0.9998 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669500297088737 0.735415999086948 0.703105722212436 0.702894566850482 0.7 90000 0.9998 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.669526320454552 0.725000387962765 0.698573802383828 0.698632085787585 0.7 90000 0.9998 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.699162533848699 0.762893639860858 0.729001427636667 0.729338209929975 0.7 90000 0.9998 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.668780072624854 0.72080057305424 0.695785601780157 0.695810636183325 0.7 90000 0.9998 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999571530120475 0.999999983221899 0.999878230950351 0.99984019907707 0.9998 90000 0.9998 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999485492065502 0.99999996650712 0.999858293708314 0.999814337630082 0.9998 90000 0.9998 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999442142877595 0.999999868687205 0.999834165680555 0.999790421955314 0.9998 90000 0.9998 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998986869076434 0.999956236149548 0.999533336302442 0.999500202077647 0.9998 90000 0.9998 "300+/1000-"
"v.efficacy" "v.efficacy" 0.513700767785568 0.622454179848408 0.566182703586621 0.565846210311185 0.6 90000 0.9998 "300+/1000-"
