"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0536227792788559 0.0612478232395652 0.0571214314158766 0.0572127149760783 0.06
"Low prevalence pop" "Low prevalence pop" 0.00808372797549314 0.0113078581906558 0.00959073049108311 0.00962805885208567 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.621587195693672 0.698839620677526 0.660606238329196 0.660888428889034 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682359085106954 0.753410912476039 0.716865093889255 0.716960027963942 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.616025384351411 0.694306141181578 0.65644839118978 0.656638252595471 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.701230024345021 0.773073629179801 0.736874542189374 0.736728518758455 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999519097108139 1.00100093695019 1.00023724515707 1.00023010118019 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99812200825508 0.99992053579824 0.999000001803805 0.998997794339934 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999367995117961 1.00083076773128 1.00005933293933 1.00005208546218 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998876242467226 1.00060651388368 0.999746773014519 0.999753358826528 0.9999
"v.efficacy" "v.efficacy" 0.753074357694521 0.925989524703402 0.841303846410102 0.841381269135644 0.75
