"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0510960910168113 0.0632417057656094 0.0570400728796152 0.0571362323966269 0.06
"Low prevalence pop" "Low prevalence pop" 0.0073247368106418 0.0125232266672455 0.00979219428921747 0.00986392939461313 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.449945013284734 0.554936811486909 0.504783118312315 0.505089871344605 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.458252168956546 0.549977072991804 0.505206134568507 0.505701793903545 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.456391203801039 0.562194956881496 0.508523381591426 0.509410354275785 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.454139984780515 0.545849378042725 0.500307323706691 0.500565891701744 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997733900822325 0.999607760037689 0.998703859936893 0.998695191898075 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997007043514587 0.9994341879354 0.998212381044585 0.998221287016892 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998145378194732 0.999961235704788 0.999079892593309 0.999072405866944 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997819660600212 1.00013794859922 0.998946900123631 0.99895480797634 0.9987
"v.efficacy" "v.efficacy" 0.587121119856617 0.812100832023188 0.694479877583611 0.696980096862047 0.6
