"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0520219187143167 0.063375640842425 0.0579527658400916 0.0579575387474382 0.06
"Low prevalence pop" "Low prevalence pop" 0.00709410175339524 0.011195458898881 0.00916569421196843 0.00918908143849885 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.65442619897734 0.776847914048168 0.713936302298904 0.714106143177195 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.623099052241693 0.716666531295812 0.668469180322854 0.668467908866186 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.649255524235245 0.781442620673466 0.71568236402312 0.716403329543459 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.682557416727487 0.791974784620322 0.735239376425078 0.735606983380532 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998008080151385 0.999988995118316 0.998993089412422 0.99895440123779 0.9996
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997043755591461 0.999723347010541 0.998437682920166 0.998403092400726 0.9996
"SpStd vaccine pop" "SpStd vaccine pop" 0.998699867894117 0.999998558741924 0.999509014679585 0.999436215219411 0.9996
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998588076725288 0.999999819919305 0.999561900056947 0.999452350966286 0.9996
"v.efficacy" "v.efficacy" 0.484940173782265 0.691900524655204 0.588206256208687 0.590351334752614 0.6
