"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0492903744254187 0.0615024747438743 0.055586281961361 0.0555370310216613 0.06 40000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00638785458741817 0.0107665990543102 0.0084916311764042 0.00853234634869572 0.01 40000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.645873891302942 0.791145546313016 0.716663769166789 0.716926960289321 0.7 40000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.630439170307455 0.739652381534266 0.683283555766049 0.683730090823819 0.7 40000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.635082770288089 0.748262593783679 0.691269223613747 0.691764421228738 0.7 40000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.657832380131802 0.770554719888573 0.715779403138052 0.715470082167622 0.7 40000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998848223941088 0.999999861541672 0.999605416324391 0.999530517719487 0.999 40000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997426937731043 0.999977702118693 0.998662804626661 0.998626861107738 0.999 40000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997335743107603 0.999757829972626 0.99862924193052 0.998577959770165 0.999 40000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997564556458587 0.999998203465136 0.998881034120203 0.998802960859146 0.999 40000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.520779767801277 0.754651959648343 0.636631570433924 0.637987392994823 0.6 40000 0.999 "30+/100-"
