"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0526082929618851 0.0600100471932576 0.056475830491457 0.0564672438195086 0.06 70000 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00804238244767003 0.0110474567518195 0.00944717265073749 0.00945430288222718 0.01 70000 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67398520073461 0.728481947986194 0.701201349843157 0.701158992278924 0.7 70000 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.673560792165514 0.723297454560992 0.699033390836541 0.699173856738684 0.7 70000 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.669854840399012 0.723714881741138 0.698328580542825 0.697936398463362 0.7 70000 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.670224569385486 0.718812450325917 0.695170144291444 0.695135047804219 0.7 70000 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999115314371124 0.999960616721154 0.999592526193373 0.999561028686824 0.9996 70000 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998985013822155 0.9999999681569 0.999606991252257 0.999557073288265 0.9996 70000 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998489430193555 0.999624876177777 0.999058109010174 0.999050396936341 0.9996 70000 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998620167084594 0.999801533094325 0.999260577330203 0.999228672052456 0.9996 70000 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.528397615037781 0.667530734375933 0.591042745030083 0.592327036466504 0.6 70000 0.9996 "1500+/5000-"
