"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0295094247457666 0.0545444844408725 0.0410418793248034 0.041345300626315 0.06
"Low prevalence pop" "Low prevalence pop" 0.00156977729371145 0.0114192484879966 0.00536086703508618 0.00590696463797455 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.237965519191493 1.67953874852743 0.656191540621391 0.836651560360629 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.562310169956819 0.913198066213744 0.73732385968613 0.741965716703321 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.193366104906864 0.672178439086188 0.386299091018981 0.405506928456282 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.448401827609618 0.721190992661405 0.57743696813569 0.577827067454851 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996327157363005 1.00102184380591 0.998866965665309 0.9987576686761 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.995991945260168 1.0023270392515 0.998974132940651 0.999041438805585 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.995022095526785 0.999950734235942 0.997757838352997 0.997608232174322 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.992638772929944 0.999303938110092 0.996065773607093 0.995965353018794 0.999
"v.efficacy" "v.efficacy" 0.024549625654955 0.666900632243496 0.350975053403264 0.364539242963014 0.3
