"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0553595418372981 0.0624702965703658 0.0587600383785488 0.058781990253201 0.06 1e+05 0.9996 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00872765936841743 0.0116781665866786 0.0102168717949112 0.0102253215054733 0.01 1e+05 0.9996 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669856012207753 0.719886691498701 0.693620092205199 0.693581160585986 0.7 1e+05 0.9996 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.648438393928055 0.693737754741611 0.672166035812817 0.671865200285632 0.7 1e+05 0.9996 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.682158369366822 0.732760087984417 0.707415658001541 0.707560797412742 0.7 1e+05 0.9996 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.682295297883666 0.730539142013291 0.705646981249517 0.705504703779505 0.7 1e+05 0.9996 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99929691839283 0.999999713527279 0.999725894697839 0.999691869299875 0.9996 1e+05 0.9996 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998224364504877 0.999779090658857 0.998978433045916 0.998970477979249 0.9996 1e+05 0.9996 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999158673499026 0.999955456918949 0.999592260772005 0.999568440554039 0.9996 1e+05 0.9996 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998891706188065 0.999999734619969 0.999519902655664 0.999482407700162 0.9996 1e+05 0.9996 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.536658071255003 0.657541834032765 0.597371316099223 0.598879809809082 0.6 1e+05 0.9996 "1500+/5000-"
