"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0515731876501356 0.0652856257582171 0.0586178809264751 0.0586897498320592 0.06 30000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00875430393408186 0.0141950684626756 0.0113988362578093 0.0114391043152815 0.01 30000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.697365726135734 0.876648179057807 0.780785196196267 0.782296093486794 0.7 30000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.623305258125663 0.735090176213923 0.676793875388027 0.677765623444535 0.7 30000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.641786349802665 0.815203636575167 0.727588471519107 0.728470760270898 0.7 30000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.630604343401683 0.738668284007264 0.685068637355707 0.685911315808952 0.7 30000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.996803488027041 0.999903152611646 0.998402205378696 0.998338675372061 0.999 30000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997958119476409 0.999999919637668 0.999270565891017 0.999157766084057 0.999 30000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.996461998686338 0.999534490528152 0.998092008848436 0.998046680192901 0.999 30000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.9979388285728 0.999999837601749 0.999339892827346 0.999192569969262 0.999 30000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.41965632319421 0.662930904226775 0.536902913790726 0.538645349017442 0.6 30000 0.999 "30+/100-"
