"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0489446661100425 0.058823600932156 0.0537007735996862 0.0536803432273617 0.06
"Low prevalence pop" "Low prevalence pop" 0.00602011516413113 0.0100000139540377 0.00795568856588158 0.00798920793108088 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.652679214607054 0.76793904725435 0.712976068108939 0.71248312697243 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.690919755776468 0.792331079835755 0.739773993381976 0.740642586185652 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.642962405143937 0.761870909958242 0.704918099885508 0.704403909108588 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.657297951389909 0.755492206866212 0.707241118328761 0.706951880611029 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999001990548472 1.00066497471691 0.999883671040839 0.999880643992849 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99864554158639 1.00076667016557 0.999760840809113 0.999742117323582 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99951624530527 1.00094297752141 1.00024954874946 1.00023214635646 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997448716151512 0.999826000394462 0.998673571453445 0.998638153719778 0.9999
"v.efficacy" "v.efficacy" 0.585615785040581 0.793766671909346 0.682880586203338 0.684759438340834 0.6
