"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.051244148808648 0.0629893201120698 0.0568359028586433 0.0568566619302062 0.06 30000 0.9998 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00631933733238078 0.010280929783549 0.00817111972879835 0.00820571276888205 0.01 30000 0.9998 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.652222016183075 0.752176266403833 0.702067294235387 0.701757450101749 0.7 30000 0.9998 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675294280346241 0.754859398725745 0.715501675874471 0.714731183580387 0.7 30000 0.9998 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.616869264532928 0.717258890760293 0.665165396089589 0.665036716264417 0.7 30000 0.9998 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.701243417757402 0.789689744030427 0.744405373611824 0.744142084523037 0.7 30000 0.9998 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998804434506342 0.999999765252921 0.999587414687796 0.999511562443939 0.9998 30000 0.9998 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998033938078016 0.999999920464144 0.999100134428204 0.999048795771531 0.9998 30000 0.9998 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999021170517302 0.999975647186763 0.999607693456973 0.999556321904154 0.9998 30000 0.9998 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999019441924872 0.999999909031877 0.999704145601054 0.999624025182799 0.9998 30000 0.9998 "300+/1000-"
"v.efficacy" "v.efficacy" 0.493061871609761 0.69504225875299 0.587485745324123 0.589888878730963 0.6 30000 0.9998 "300+/1000-"
