"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0517776229261022 0.0640268518829065 0.0577915384628888 0.0577656809722866 0.06 40000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00727142032257229 0.0118645026116824 0.00963025360802265 0.00963705032528284 0.01 40000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.638616116477361 0.797378712437343 0.719272909272269 0.719945032161002 0.7 40000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.647339076083405 0.746217814421672 0.695795206128457 0.696034270164233 0.7 40000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.632084648188374 0.763322391745295 0.69598219564884 0.69671849067136 0.7 40000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.651052514233887 0.765796057743328 0.706940591763193 0.706835729699054 0.7 40000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998269274353232 0.999991736294283 0.999206802670864 0.999163864274592 0.999 40000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996482756248996 0.9995967687062 0.998061781535285 0.998046607895839 0.999 40000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.996601617450092 0.999289440129238 0.998015072081742 0.99800047909392 0.999 40000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998127998189175 0.999999681867392 0.999250141406301 0.999165717415904 0.999 40000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.459301173543014 0.682964335159586 0.56633583206063 0.568543426519204 0.6 40000 0.999 "30+/100-"
