"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0558736184394025 0.0639251512747146 0.0600503876193257 0.060056318713011 0.06 70000 0.9993 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00829716383989536 0.0116416765886871 0.00999066042022294 0.00998082964432697 0.01 70000 0.9993 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.698306073450371 0.751529561541915 0.724957889053171 0.724993202473099 0.7 70000 0.9993 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.675444066001257 0.724554686162295 0.700202198150058 0.700223677820805 0.7 70000 0.9993 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.679198568353787 0.732221986855421 0.70421126246108 0.704163295054965 0.7 70000 0.9993 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.690592684363136 0.740912134571927 0.715526127386834 0.715336372065473 0.7 70000 0.9993 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998940131893513 0.999862378519369 0.999435301514737 0.999413979093108 0.9993 70000 0.9993 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998173276905087 0.999634790399029 0.998944519289885 0.998926837047884 0.9993 70000 0.9993 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998374395515614 0.999524329429957 0.998970832544881 0.998954713936831 0.9993 70000 0.9993 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998799699013004 0.999998975335239 0.999515665340119 0.999460728433105 0.9993 70000 0.9993 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.517373693477933 0.647284677920881 0.580146498304926 0.581010481043563 0.6 70000 0.9993 "1500+/5000-"
