"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0601761864894159 0.16801946189762 0.102838597195429 0.107445010597246 0.06
"Low prevalence pop" "Low prevalence pop" 0.00909654674186781 0.0828740127899111 0.0365719973671174 0.0410314382278664 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.233674620277146 0.635100193898928 0.41955845942587 0.429133355423854 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.196253049036662 0.463540413469849 0.326054671754201 0.330201341882673 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.266938608084731 0.858003395702397 0.48385119865109 0.520430937855149 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.188956361403443 0.441271371858588 0.304846455080745 0.310435269658498 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.994174819482121 1.00483329308015 0.999589399172635 0.999595832947096 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997945742047211 1.01474292888074 1.00526250133612 1.00584865732383 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.99708953567814 1.00762837289776 1.00153428392615 1.00180453245794 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996462997738851 1.01437626393032 1.00393395569992 1.00463900724708 0.9987
"v.efficacy" "v.efficacy" 0.0717297429737717 0.660329298280977 0.339331195736079 0.362129985288246 0.6
