"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0515379269189007 0.0647585333623131 0.0582032367106314 0.0582609865635518 0.06 30000 0.9991 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00890359849978326 0.0141246128007856 0.0113536120786426 0.0113728592015481 0.01 30000 0.9991 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.696102991864939 0.868130817235739 0.782599759686503 0.782847518179764 0.7 30000 0.9991 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.623174638517311 0.734920872286742 0.678384576955084 0.678923679083858 0.7 30000 0.9991 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.640078833563341 0.804955464810596 0.718883538478863 0.720154181006082 0.7 30000 0.9991 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.629428379971317 0.743894170393872 0.689124496407857 0.689603827592633 0.7 30000 0.9991 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997276382146809 0.999999956700589 0.998727983559101 0.99865307888625 0.9991 30000 0.9991 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99792254212893 0.999999775423565 0.999270880922353 0.999152063379022 0.9991 30000 0.9991 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.996663348621766 0.999622985731001 0.998177434253109 0.998151614708886 0.9991 30000 0.9991 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998091498255859 0.99999978497647 0.999336175952065 0.999209515166113 0.9991 30000 0.9991 "30+/100-"
"v.efficacy" "v.efficacy" 0.434349933217997 0.668491045389114 0.546083412740178 0.548447281918849 0.6 30000 0.9991 "30+/100-"
