"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0554409707634533 0.0639756854597093 0.0598169525526302 0.0598387481879093 0.06 80000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00846900857797158 0.0119807900093653 0.0100888813346969 0.0101242586201052 0.01 80000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669896283762143 0.771966748451699 0.720580368467433 0.72124041712039 0.7 80000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676085067795263 0.754033705456399 0.712743298178308 0.713143782025944 0.7 80000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673545524626095 0.769665017776252 0.720810184546168 0.720851612273964 0.7 80000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.656009226069301 0.728827253211272 0.691213059207012 0.691441886063179 0.7 80000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998477730963362 0.999950399464493 0.999183214667214 0.999165569735955 0.999 80000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998197393242261 0.999998829741056 0.999093055858727 0.999057942432912 0.999 80000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997432924069947 0.999190483792945 0.998353775708015 0.998339457373931 0.999 80000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998023777504567 0.999902671489676 0.998977402224964 0.998955446271643 0.999 80000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.492794628982488 0.639123800936636 0.564158691272913 0.564257192389492 0.6 80000 0.999 "30+/100-"
