"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0555137116411539 0.0645545306336545 0.0599632484750677 0.0600091801883386 0.06 60000 0.9995 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.006996341007592 0.0102851220865804 0.00868166069618084 0.00869996256285661 0.01 60000 0.9995 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.65318410670872 0.758551437461853 0.705256349191948 0.704735318058676 0.7 60000 0.9995 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.647895760413699 0.715325779277209 0.682409791133624 0.682018773685186 0.7 60000 0.9995 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.665362648938331 0.776338424617443 0.718593596092653 0.719125359911369 0.7 60000 0.9995 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.680059477463918 0.76512640010551 0.722611319483637 0.722502531609897 0.7 60000 0.9995 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997690946701812 0.999438688728951 0.998622250413219 0.998596442870251 0.9995 60000 0.9995 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997837256458629 0.99980696529625 0.998835162730574 0.9988267997277 0.9995 60000 0.9995 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998522043190198 0.99998390916732 0.999253948090979 0.999225490369517 0.9995 60000 0.9995 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999331356423165 0.999999796035577 0.999814745497869 0.999759239280048 0.9995 60000 0.9995 "30+/100-"
"v.efficacy" "v.efficacy" 0.503137709718424 0.665729058261872 0.582490645904769 0.58315320464511 0.6 60000 0.9995 "30+/100-"
