"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0567480898019633 0.0626332896195954 0.0597093066153585 0.05971564239195 0.06
"Low prevalence pop" "Low prevalence pop" 0.00901873901569575 0.0118079502229233 0.0103120985031097 0.0103430809095022 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.484091022425922 0.568599709044002 0.523137743532611 0.524341440665806 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.495178465936399 0.537595558994902 0.515888356243181 0.515815219295213 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.468246984238039 0.549376093732301 0.509938612842451 0.510094796514807 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.466824234062351 0.507336065973577 0.48681169932166 0.486649304422738 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998061443452282 0.998743367362973 0.998402576639024 0.998403819198346 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998626953898059 0.999709339968321 0.999161384104265 0.999163109924034 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998259833805222 0.998902935049569 0.998595066189961 0.998589151051902 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997882569152753 0.99897829885438 0.99842617450502 0.998431813418646 0.9987
"v.efficacy" "v.efficacy" 0.241757907476343 0.302627561389536 0.271916352870019 0.272315606803736 0.3
