"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0530469097644961 0.0599224461990956 0.0563707553270849 0.0563866942947783 0.06 1e+05 0.9999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00712353976778845 0.00965867354145797 0.00840375635076298 0.00841365238471389 0.01 1e+05 0.9999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.675253327936466 0.752402420493698 0.712981261000846 0.713323696097221 0.7 1e+05 0.9999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.711848662365445 0.779987106784669 0.745261113058855 0.745633902864181 0.7 1e+05 0.9999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.681731770138831 0.755059012665781 0.71936272656613 0.719592729166363 0.7 1e+05 0.9999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.683614460285006 0.745040757577612 0.713146056025132 0.713355518373305 0.7 1e+05 0.9999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999284110305077 0.999999982931447 0.999734198841076 0.999698109792758 0.9999 1e+05 0.9999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998754111308662 0.999999661405229 0.999422822795489 0.999385800576368 0.9999 1e+05 0.9999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999220000537905 0.999999803691596 0.999676424885058 0.999644731387645 0.9999 1e+05 0.9999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997853313718461 0.999481545563913 0.998674734782697 0.998666445340253 0.9999 1e+05 0.9999 "30+/100-"
"v.efficacy" "v.efficacy" 0.548928865436679 0.670420610178945 0.606857598249099 0.607627848571196 0.6 1e+05 0.9999 "30+/100-"
