"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0519775952902867 0.0663630619714976 0.0592613059845887 0.0592268096033322 0.06
"Low prevalence pop" "Low prevalence pop" 0.00677209509970474 0.0122485991106394 0.00943543912780954 0.00948047540227933 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.60923660649654 0.782924745972361 0.692887027655645 0.694396163816938 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.627917775225398 0.754636624839182 0.693961665023288 0.693684004752245 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.636450681348021 0.80125291401241 0.712176979004486 0.712751502487443 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.631117071428651 0.755326826892927 0.690847104652641 0.691650361046267 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.99760844180193 0.999990395194083 0.998859926462078 0.998796207751539 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996978491637504 0.99999672627304 0.998583516688233 0.998497532078785 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997318021458676 0.999975646165045 0.998689516189708 0.998629628773327 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997165994148507 0.999989222069322 0.998647138116048 0.998589427699827 0.999
"v.efficacy" "v.efficacy" 0.473134934314431 0.733332464548388 0.594615968676835 0.597969406763771 0.6
