"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0452645642586637 0.0717380419998945 0.0574512830421695 0.0577529498732227 0.06
"Low prevalence pop" "Low prevalence pop" 0.00354606621890177 0.0137339589806793 0.00768841393008682 0.00810453844942738 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.513987686905357 0.945770841056546 0.715223009702863 0.723315731613863 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.537103272562315 0.779610097752145 0.661626270946122 0.662071830242953 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.52383778689832 0.982148215240431 0.748130203022843 0.757048817728162 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.561072450661555 0.815468790787661 0.692388839365824 0.693719348737997 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.994565370496758 0.999884049996336 0.997439396983432 0.997332540919094 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993691671920428 1.0004949830039 0.997314290127343 0.997237055693718 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.994126958919245 0.999725667931297 0.997140418895819 0.997029115705881 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.994085886775893 1.00090685274046 0.997536989299872 0.997486704846795 0.9987
"v.efficacy" "v.efficacy" 0.225278137087942 0.623200591736228 0.40282919716424 0.411282898787521 0.6
