"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0577092915911712 0.0612326409736613 0.0594501465220863 0.0594563925436516 0.06
"Low prevalence pop" "Low prevalence pop" 0.00920086825451601 0.0106116966420766 0.00988217648654939 0.00989017263558031 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.688476231835837 0.724392938622205 0.705468159258959 0.705468578837274 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.689185062700326 0.720712271883226 0.70451606709125 0.704501252299298 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.689168217261188 0.723471718565805 0.706000454500392 0.706121727670272 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.677844002425879 0.706746653162014 0.692357302302371 0.692379255861831 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999536711800767 1.00014980879368 0.999849868498433 0.999841237175699 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999778658800777 1.00049405632217 1.00013755206103 1.00013846300702 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999445080023023 1.00007206610814 0.99976104375449 0.999759565462203 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999223872365605 0.999999756101874 0.999624793162278 0.999621562258787 0.9999
"v.efficacy" "v.efficacy" 0.692371835699257 0.762446327543167 0.728274248664255 0.728472322167772 0.75
