"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0553994446901105 0.0627536062666632 0.0590979136076471 0.0591196153481361 0.06 1e+05 0.9993 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00814916859898536 0.0109948451492486 0.00943885407109274 0.00945842377614398 0.01 1e+05 0.9993 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.679446128559717 0.749277198527468 0.713173986173561 0.713409320042371 0.7 1e+05 0.9993 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.687559563802161 0.7443448562022 0.713573674690254 0.713537354312884 0.7 1e+05 0.9993 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.668697271432118 0.742076363337458 0.703694480577121 0.703588542400354 0.7 1e+05 0.9993 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.709330701711509 0.769990785379878 0.73973519635939 0.739701996820032 0.7 1e+05 0.9993 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998656632676173 0.999903740410792 0.999288680885556 0.999276969964227 0.9993 1e+05 0.9993 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997866324360752 0.999574347120052 0.998692395318445 0.998694488702712 0.9993 1e+05 0.9993 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999032875873132 0.999999960793445 0.99955873985505 0.999527970790973 0.9993 1e+05 0.9993 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998606728600922 0.999999541660227 0.999320786011161 0.999292934499619 0.9993 1e+05 0.9993 "300+/1000-"
"v.efficacy" "v.efficacy" 0.537424344668187 0.668931147477514 0.605816682772969 0.606672291766807 0.6 1e+05 0.9993 "300+/1000-"
