"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0565260917326833 0.0647033250465883 0.0607956709566508 0.0608072811446526 0.06 80000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.008006674880545 0.0112594863033419 0.00961755365552391 0.00961831899206426 0.01 80000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.673469346870487 0.777172197037281 0.727696606291194 0.727757245438621 0.7 80000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.657045137107687 0.729109029203116 0.691461788467063 0.692124146000816 0.7 80000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.636373094828077 0.724649741277583 0.677830591051965 0.678055429225734 0.7 80000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.690644000198349 0.76043869694668 0.7249166478345 0.725179385446762 0.7 80000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999052877985837 0.999999815811453 0.999638976075297 0.999590798642977 0.999 80000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998554801865498 0.999997238453096 0.999355262372031 0.999310645821604 0.999 80000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998133257870435 0.999748985557069 0.998934228995305 0.998922097723293 0.999 80000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998452066565711 0.99998886432119 0.999282799896321 0.999245174190625 0.999 80000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.498660365055171 0.634216008917366 0.567785773805436 0.568622366598266 0.6 80000 0.999 "30+/100-"
