"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0571395843411309 0.0643630574940305 0.0606323630293136 0.0606658299612443 0.06
"Low prevalence pop" "Low prevalence pop" 0.00680729100353086 0.00927854139848291 0.00804650467584014 0.00806438818550498 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.693444705366482 0.74708943968211 0.721168258363752 0.721206915102585 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.670320154931928 0.714331350199978 0.69317157485629 0.692946582793108 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.646319549207125 0.697484397188016 0.671091452010932 0.671271659139921 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.67149902380783 0.718164390148941 0.694562180217883 0.694513855988485 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999086610486951 0.999830544181075 0.999485956915297 0.999468099030308 0.9996
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998993252388826 0.999947165328993 0.999518003656278 0.999486646978325 0.9996
"SpStd vaccine pop" "SpStd vaccine pop" 0.998608412962992 0.999693517119551 0.999164497737695 0.999152159003716 0.9996
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99917507298479 0.999932624896565 0.999604799908482 0.999574756744266 0.9996
"v.efficacy" "v.efficacy" 0.51315707648175 0.633169050850963 0.570274947798627 0.571287786594373 0.6
