"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0552983149337392 0.0644673766336571 0.0599658634961937 0.0599453925027518 0.06 50000 0.9998 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00819930934075723 0.0115461005779912 0.00991056912210943 0.00991810880265716 0.01 50000 0.9998 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.693463798963517 0.747583716288597 0.721839043123512 0.721621022424942 0.7 50000 0.9998 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.679194072475182 0.727248325694521 0.70283833791727 0.702763397998393 0.7 50000 0.9998 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.663773446898078 0.718628834678636 0.691680681260899 0.691663905815538 0.7 50000 0.9998 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.665051299300146 0.715776208572242 0.690218308436925 0.690010257537024 0.7 50000 0.9998 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998688125174422 0.999776145832593 0.999300870209306 0.999273856597401 0.9998 50000 0.9998 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998793321045823 0.999999966913359 0.999554160901865 0.999487034024366 0.9998 50000 0.9998 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999359335201355 0.999999880422768 0.999806378568044 0.999757558170946 0.9998 50000 0.9998 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999494952435663 0.999999934621284 0.999871672692767 0.999824326297952 0.9998 50000 0.9998 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.50297592753572 0.653967640473019 0.576923559505777 0.578721888257455 0.6 50000 0.9998 "1500+/5000-"
