"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.029137777750324 0.0581288313844393 0.0421705541881876 0.042649328929585 0.06
"Low prevalence pop" "Low prevalence pop" 0.00247532618780667 0.0154681674492981 0.00774146188272211 0.00832365443019428 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.282693348787194 5.14681998343937 0.947258801346736 1.52801846350759 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.529152720306951 0.949732222374592 0.735684220301125 0.742367243505694 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.162039815679317 0.552803933288297 0.335825305335854 0.345514667971649 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.397649822928661 0.666243798273156 0.531219712440358 0.530503870778466 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99787698302128 1.0026335629193 1.00012818279483 1.00010485186086 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99682452663951 1.00416260447107 1.00035923446881 1.00048339417185 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.993636961755564 0.999271448850801 0.996514889727907 0.996404712093921 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.991749802275893 0.999421762176932 0.995629168109819 0.99555500085438 0.999
"v.efficacy" "v.efficacy" 0.0162602133972454 0.579422210453462 0.253190471506502 0.270482456445969 0.3
