"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0574089467403477 0.065676358513394 0.0613204727646095 0.0613178276011264 0.06 60000 0.9997 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00878919502645829 0.0119174363644834 0.0103239974658343 0.0103490942371902 0.01 60000 0.9997 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.664820340224706 0.751081646081785 0.707437130618743 0.707824248351136 0.7 60000 0.9997 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.687476393161798 0.747501805151309 0.717531043865775 0.717727574566352 0.7 60000 0.9997 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.662979394870766 0.748304945459294 0.70679376006438 0.706618605997611 0.7 60000 0.9997 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.715424993693921 0.774509964894844 0.74373591129652 0.743824587891509 0.7 60000 0.9997 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998828738631646 0.999999313063754 0.999509191004672 0.999465273202103 0.9997 60000 0.9997 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.99920232193735 0.999999960468774 0.999775948868928 0.999706606848241 0.9997 60000 0.9997 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998911933544901 0.999996264093384 0.999514170985683 0.999480000642966 0.9997 60000 0.9997 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999094163533615 0.999999714567457 0.999738000865399 0.999666252222777 0.9997 60000 0.9997 "300+/1000-"
"v.efficacy" "v.efficacy" 0.473976401659565 0.610497180797882 0.544025601905894 0.544887014516844 0.6 60000 0.9997 "300+/1000-"
