"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0575629880207886 0.060337499426598 0.0589953710504157 0.0589924268926917 0.06
"Low prevalence pop" "Low prevalence pop" 0.00915620170520414 0.010238265659252 0.00970500856540702 0.00970883287070438 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.843901105872976 0.869437843023766 0.857466714602929 0.857533751399714 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.843931636004095 0.866920820942553 0.854787879357912 0.854830908397702 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.834397287505151 0.860030860699887 0.846956833544597 0.846837324961625 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.836648341540788 0.859424488410146 0.847921338533377 0.847914579538277 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999586991638094 1.00007700739947 0.99983744923174 0.999837495959582 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999612544102452 1.00016561478682 0.999895160765174 0.99989154620391 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999612561179047 1.00006889334687 0.999832458686633 0.999831463843277 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999347386356474 0.999930845243124 0.999638986625287 0.999638127027715 0.9999
"v.efficacy" "v.efficacy" 0.722034738472083 0.778508818879659 0.749965024637631 0.750117594535117 0.75
