"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0579029599259651 0.0637658255919433 0.0608991598603887 0.0609101457170626 0.06
"Low prevalence pop" "Low prevalence pop" 0.00912883193880685 0.0116222302711406 0.0103646445428822 0.010380893960367 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.461525167087134 0.513585366263945 0.48686894127681 0.486985728351706 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.465697814222959 0.504768691138682 0.485218433009748 0.4853870993194 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.48462070109698 0.53947682929048 0.510654683634711 0.51063436929949 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.483174118881439 0.525901279264213 0.505425954529482 0.505523592712247 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998234672241842 0.999031659234401 0.998634272887097 0.998630628413985 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998082942723833 0.999146115627984 0.998605559982613 0.998602722025465 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.998225031730443 0.999057940081583 0.998647065098104 0.998643209405374 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998687495323148 0.999728178998886 0.999175928691909 0.999184399450177 0.9987
"v.efficacy" "v.efficacy" 0.527753962330192 0.619568978839442 0.573355282904518 0.573710032062536 0.6
