"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0554378473195534 0.063144260615949 0.0593941642593264 0.0593658360236393 0.06 80000 0.9997 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.0080581061355175 0.0108705619165766 0.00949059606926037 0.00950408008747598 0.01 80000 0.9997 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.657796183422789 0.737479606608299 0.695122525007744 0.695191087890656 0.7 80000 0.9997 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.670854038018696 0.729590756071798 0.698885245164157 0.699267762679625 0.7 80000 0.9997 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.654131355860408 0.728280756914925 0.690687910189094 0.690952831023333 0.7 80000 0.9997 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.683859904697216 0.746404597603746 0.714447640998525 0.714557746363536 0.7 80000 0.9997 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999256351127681 0.999999972686715 0.999751541116591 0.999702389651454 0.9997 80000 0.9997 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998625293505222 0.999999670796879 0.999364312541421 0.999324779412637 0.9997 80000 0.9997 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998621896470615 0.999937818780602 0.999271965748963 0.999256595478397 0.9997 80000 0.9997 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998994784039989 0.99999995940723 0.99966070752322 0.99959258737885 0.9997 80000 0.9997 "300+/1000-"
"v.efficacy" "v.efficacy" 0.538099457480993 0.675397342191812 0.600192892672506 0.601633531373892 0.6 80000 0.9997 "300+/1000-"
