"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0545217157284649 0.06490899874837 0.0597327985096444 0.0597818628382379 0.06 50000 0.9992 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00848617427754665 0.0124963139137348 0.0104212304273223 0.0104459820771341 0.01 50000 0.9992 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67038413057739 0.76168117820168 0.712618544596672 0.713739693078406 0.7 50000 0.9992 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.666744137886934 0.735187681061715 0.699764332883557 0.699742245001013 0.7 50000 0.9992 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.623232751964938 0.717419429180449 0.669863908917516 0.670048042910488 0.7 50000 0.9992 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.648831706509304 0.729131728997771 0.688120673035904 0.688367865193173 0.7 50000 0.9992 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998271726036672 0.999994907868063 0.999175618126316 0.999131339269652 0.9992 50000 0.9992 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997080743754558 0.99950801260423 0.998413358770635 0.998370995638744 0.9992 50000 0.9992 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998593152494669 0.999998975254092 0.999385066197132 0.999336209659795 0.9992 50000 0.9992 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999121262075257 0.999999841813204 0.999741817667716 0.999672367838075 0.9992 50000 0.9992 "300+/1000-"
"v.efficacy" "v.efficacy" 0.515573375189288 0.693756467264826 0.601838188871488 0.603446523539454 0.6 50000 0.9992 "300+/1000-"
