"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0519841364410933 0.0625146077874051 0.0573612603233224 0.0573776164385553 0.06 40000 0.9997 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00696975775188232 0.0108109590062449 0.00872656562562811 0.00876867278676788 0.01 40000 0.9997 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.644777953942378 0.704861221516945 0.674812500618162 0.674617303889242 0.7 40000 0.9997 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676816055035775 0.729901905202152 0.703984356372771 0.703973495097386 0.7 40000 0.9997 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.673170261667163 0.72859355295682 0.700604699247999 0.700255120422442 0.7 40000 0.9997 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658343310268954 0.713084510128258 0.686670141770012 0.686716594242681 0.7 40000 0.9997 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999122170637939 0.999944191745464 0.999588208738479 0.999554281311201 0.9997 40000 0.9997 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998021554160471 0.999978251130159 0.998983184730314 0.998952651472904 0.9997 40000 0.9997 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998916978594741 0.999927630833634 0.99948417078861 0.999447352743408 0.9997 40000 0.9997 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998204584587299 0.999801529360006 0.999048222266894 0.999008175738182 0.9997 40000 0.9997 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.534236918796544 0.716530786656672 0.629185379216 0.630557633969879 0.6 40000 0.9997 "1500+/5000-"
