"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0588975868425509 0.0620344389005991 0.0603575688000345 0.0603741786832423 0.06
"Low prevalence pop" "Low prevalence pop" 0.00964192502679507 0.0108337093905227 0.0102479418080876 0.0102563339945952 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.831356079100204 0.860427201381574 0.845569850753161 0.845636391340534 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.840590125037393 0.864300003775124 0.852328801477946 0.852286229029878 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.840888285647813 0.869309883676013 0.855518720668362 0.855509455524813 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.820987405194737 0.845327412669053 0.833015550372836 0.832974953089 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99857932868534 0.999216545400611 0.998906055302982 0.99890105205639 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998809953293166 0.999513192344443 0.999165940772361 0.999165552884198 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998536346309601 0.999182032319107 0.998874074971327 0.998867347542303 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998485719542502 0.999190750492496 0.998850349549181 0.998846859388025 0.999
"v.efficacy" "v.efficacy" 0.701044907768995 0.762725171585918 0.731297370510617 0.73150645620607 0.75
