"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.059085873003576 0.0628030826944809 0.0609676000976397 0.0609717173413136 0.06
"Low prevalence pop" "Low prevalence pop" 0.00881196476995482 0.0104979629410598 0.00969653528043042 0.00969056486347097 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.696910557512244 0.761400355030267 0.727127826708698 0.7271582698411 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.682585067062444 0.715708371849093 0.700017093792936 0.699952796922507 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.685026415078805 0.749914935370848 0.717874247800881 0.717873371664312 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.685633232953443 0.718246037205868 0.701529987004312 0.701505683738004 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998708228296099 0.99926536831258 0.998987039375641 0.998985191021992 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998724072570149 0.999570666658601 0.999148690833642 0.999144088751291 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998610741180525 0.999155893424628 0.998876155821077 0.998878731582128 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998467509367343 0.999324721463891 0.998894912376035 0.998893532433892 0.999
"v.efficacy" "v.efficacy" 0.251034059232464 0.290335631658376 0.271373608346482 0.271402954931462 0.3
